"Datum";"Coronatrend";"Bundesland";"BL_ID"
"2020-04-06";42;"Nordrhein-Westfalen";5
"2020-04-07";39;"Nordrhein-Westfalen";5
"2020-04-08";38;"Nordrhein-Westfalen";5
"2020-04-09";36;"Nordrhein-Westfalen";5
"2020-04-10";36;"Nordrhein-Westfalen";5
"2020-04-11";35;"Nordrhein-Westfalen";5
"2020-04-12";35;"Nordrhein-Westfalen";5
"2020-04-13";37;"Nordrhein-Westfalen";5
"2020-04-14";35;"Nordrhein-Westfalen";5
"2020-04-15";58;"Nordrhein-Westfalen";5
"2020-04-16";41;"Nordrhein-Westfalen";5
"2020-04-17";35;"Nordrhein-Westfalen";5
"2020-04-18";32;"Nordrhein-Westfalen";5
"2020-04-19";32;"Nordrhein-Westfalen";5
"2020-04-20";32;"Nordrhein-Westfalen";5
"2020-04-21";30;"Nordrhein-Westfalen";5
"2020-04-22";32;"Nordrhein-Westfalen";5
"2020-04-23";33;"Nordrhein-Westfalen";5
"2020-04-24";29;"Nordrhein-Westfalen";5
"2020-04-25";29;"Nordrhein-Westfalen";5
"2020-04-26";30;"Nordrhein-Westfalen";5
"2020-04-27";29;"Nordrhein-Westfalen";5
"2020-04-28";29;"Nordrhein-Westfalen";5
"2020-04-29";32;"Nordrhein-Westfalen";5
"2020-04-30";33;"Nordrhein-Westfalen";5
"2020-05-01";28;"Nordrhein-Westfalen";5
"2020-05-02";26;"Nordrhein-Westfalen";5
"2020-05-03";31;"Nordrhein-Westfalen";5
"2020-05-04";30;"Nordrhein-Westfalen";5
"2020-05-05";30;"Nordrhein-Westfalen";5
"2020-05-06";49;"Nordrhein-Westfalen";5
"2020-05-07";38;"Nordrhein-Westfalen";5
"2020-05-08";32;"Nordrhein-Westfalen";5
"2020-05-09";31;"Nordrhein-Westfalen";5
"2020-05-10";32;"Nordrhein-Westfalen";5
"2020-05-11";30;"Nordrhein-Westfalen";5
"2020-05-12";27;"Nordrhein-Westfalen";5
"2020-05-13";27;"Nordrhein-Westfalen";5
"2020-05-14";25;"Nordrhein-Westfalen";5
"2020-05-15";24;"Nordrhein-Westfalen";5
"2020-05-16";23;"Nordrhein-Westfalen";5
"2020-05-17";23;"Nordrhein-Westfalen";5
"2020-05-18";24;"Nordrhein-Westfalen";5
"2020-05-19";22;"Nordrhein-Westfalen";5
"2020-05-20";23;"Nordrhein-Westfalen";5
"2020-05-21";21;"Nordrhein-Westfalen";5
"2020-05-22";20;"Nordrhein-Westfalen";5
"2020-05-23";21;"Nordrhein-Westfalen";5
"2020-05-24";22;"Nordrhein-Westfalen";5
"2020-05-25";24;"Nordrhein-Westfalen";5
"2020-05-26";22;"Nordrhein-Westfalen";5
"2020-05-27";22;"Nordrhein-Westfalen";5
"2020-05-28";22;"Nordrhein-Westfalen";5
"2020-05-29";20;"Nordrhein-Westfalen";5
"2020-05-30";19;"Nordrhein-Westfalen";5
"2020-05-31";19;"Nordrhein-Westfalen";5
"2020-06-01";20;"Nordrhein-Westfalen";5
"2020-06-02";20;"Nordrhein-Westfalen";5
"2020-06-03";20;"Nordrhein-Westfalen";5
"2020-06-04";20;"Nordrhein-Westfalen";5
"2020-06-05";18;"Nordrhein-Westfalen";5
"2020-06-06";16;"Nordrhein-Westfalen";5
"2020-06-07";18;"Nordrhein-Westfalen";5
"2020-06-08";18;"Nordrhein-Westfalen";5
"2020-06-09";17;"Nordrhein-Westfalen";5
"2020-06-10";17;"Nordrhein-Westfalen";5
"2020-06-11";19;"Nordrhein-Westfalen";5
"2020-06-12";16;"Nordrhein-Westfalen";5
"2020-06-13";15;"Nordrhein-Westfalen";5
"2020-06-14";17;"Nordrhein-Westfalen";5
"2020-06-15";20;"Nordrhein-Westfalen";5
"2020-06-16";29;"Nordrhein-Westfalen";5
"2020-03-01";21;"Niedersachsen";3
"2020-03-02";20;"Niedersachsen";3
"2020-03-03";20;"Niedersachsen";3
"2020-03-04";21;"Niedersachsen";3
"2020-03-05";24;"Niedersachsen";3
"2020-03-06";22;"Niedersachsen";3
"2020-03-07";17;"Niedersachsen";3
"2020-03-08";22;"Niedersachsen";3
"2020-03-09";27;"Niedersachsen";3
"2020-03-10";37;"Niedersachsen";3
"2020-03-11";51;"Niedersachsen";3
"2020-03-12";87;"Niedersachsen";3
"2020-03-13";95;"Niedersachsen";3
"2020-03-14";87;"Niedersachsen";3
"2020-03-15";94;"Niedersachsen";3
"2020-03-16";100;"Niedersachsen";3
"2020-03-17";89;"Niedersachsen";3
"2020-03-18";85;"Niedersachsen";3
"2020-03-19";85;"Niedersachsen";3
"2020-03-20";85;"Niedersachsen";3
"2020-03-21";84;"Niedersachsen";3
"2020-03-22";92;"Niedersachsen";3
"2020-03-23";73;"Niedersachsen";3
"2020-03-24";62;"Niedersachsen";3
"2020-03-25";59;"Niedersachsen";3
"2020-03-26";55;"Niedersachsen";3
"2020-03-27";57;"Niedersachsen";3
"2020-03-28";59;"Niedersachsen";3
"2020-03-29";54;"Niedersachsen";3
"2020-03-30";54;"Niedersachsen";3
"2020-03-31";51;"Niedersachsen";3
"2020-04-01";48;"Niedersachsen";3
"2020-04-02";47;"Niedersachsen";3
"2020-04-03";45;"Niedersachsen";3
"2020-04-04";50;"Niedersachsen";3
"2020-04-05";48;"Niedersachsen";3
"2020-04-06";44;"Niedersachsen";3
"2020-04-07";41;"Niedersachsen";3
"2020-04-08";42;"Niedersachsen";3
"2020-04-09";38;"Niedersachsen";3
"2020-04-10";35;"Niedersachsen";3
"2020-04-11";36;"Niedersachsen";3
"2020-04-12";36;"Niedersachsen";3
"2020-04-13";39;"Niedersachsen";3
"2020-04-14";37;"Niedersachsen";3
"2020-04-15";65;"Niedersachsen";3
"2020-04-16";46;"Niedersachsen";3
"2020-04-17";38;"Niedersachsen";3
"2020-04-18";33;"Niedersachsen";3
"2020-04-19";33;"Niedersachsen";3
"2020-04-20";31;"Niedersachsen";3
"2020-04-21";31;"Niedersachsen";3
"2020-04-22";32;"Niedersachsen";3
"2020-04-23";31;"Niedersachsen";3
"2020-04-24";29;"Niedersachsen";3
"2020-04-25";29;"Niedersachsen";3
"2020-04-26";29;"Niedersachsen";3
"2020-04-27";29;"Niedersachsen";3
"2020-04-28";29;"Niedersachsen";3
"2020-04-29";30;"Niedersachsen";3
"2020-04-30";31;"Niedersachsen";3
"2020-05-01";28;"Niedersachsen";3
"2020-05-02";26;"Niedersachsen";3
"2020-05-03";30;"Niedersachsen";3
"2020-05-04";33;"Niedersachsen";3
"2020-05-05";30;"Niedersachsen";3
"2020-05-06";42;"Niedersachsen";3
"2020-05-07";33;"Niedersachsen";3
"2020-05-08";30;"Niedersachsen";3
"2020-05-09";29;"Niedersachsen";3
"2020-05-10";29;"Niedersachsen";3
"2020-05-11";30;"Niedersachsen";3
"2020-05-12";26;"Niedersachsen";3
"2020-05-13";27;"Niedersachsen";3
"2020-05-14";24;"Niedersachsen";3
"2020-05-15";23;"Niedersachsen";3
"2020-05-16";22;"Niedersachsen";3
"2020-05-17";24;"Niedersachsen";3
"2020-05-18";25;"Niedersachsen";3
"2020-05-19";24;"Niedersachsen";3
"2020-05-20";23;"Niedersachsen";3
"2020-05-21";22;"Niedersachsen";3
"2020-05-22";21;"Niedersachsen";3
"2020-05-23";23;"Niedersachsen";3
"2020-05-24";23;"Niedersachsen";3
"2020-05-25";24;"Niedersachsen";3
"2020-05-26";23;"Niedersachsen";3
"2020-05-27";23;"Niedersachsen";3
"2020-05-28";22;"Niedersachsen";3
"2020-05-29";20;"Niedersachsen";3
"2020-05-30";21;"Niedersachsen";3
"2020-05-31";20;"Niedersachsen";3
"2020-06-01";21;"Niedersachsen";3
"2020-06-02";22;"Niedersachsen";3
"2020-06-03";21;"Niedersachsen";3
"2020-06-04";23;"Niedersachsen";3
"2020-06-05";22;"Niedersachsen";3
"2020-06-06";18;"Niedersachsen";3
"2020-06-07";19;"Niedersachsen";3
"2020-06-08";21;"Niedersachsen";3
"2020-06-09";21;"Niedersachsen";3
"2020-06-10";18;"Niedersachsen";3
"2020-06-11";18;"Niedersachsen";3
"2020-06-12";17;"Niedersachsen";3
"2020-06-13";16;"Niedersachsen";3
"2020-06-14";17;"Niedersachsen";3
"2020-06-15";21;"Niedersachsen";3
"2020-06-16";28;"Niedersachsen";3
"2020-03-01";14;"Mecklenburg-Vorpommern";13
"2020-03-02";15;"Mecklenburg-Vorpommern";13
"2020-03-03";21;"Mecklenburg-Vorpommern";13
"2020-03-04";22;"Mecklenburg-Vorpommern";13
"2020-03-05";16;"Mecklenburg-Vorpommern";13
"2020-03-06";17;"Mecklenburg-Vorpommern";13
"2020-03-07";15;"Mecklenburg-Vorpommern";13
"2020-03-08";18;"Mecklenburg-Vorpommern";13
"2020-03-09";21;"Mecklenburg-Vorpommern";13
"2020-03-10";26;"Mecklenburg-Vorpommern";13
"2020-03-11";40;"Mecklenburg-Vorpommern";13
"2020-03-12";67;"Mecklenburg-Vorpommern";13
"2020-03-13";100;"Mecklenburg-Vorpommern";13
"2020-03-14";86;"Mecklenburg-Vorpommern";13
"2020-03-15";87;"Mecklenburg-Vorpommern";13
"2020-03-16";82;"Mecklenburg-Vorpommern";13
"2020-03-17";79;"Mecklenburg-Vorpommern";13
"2020-03-18";76;"Mecklenburg-Vorpommern";13
"2020-03-19";75;"Mecklenburg-Vorpommern";13
"2020-03-20";74;"Mecklenburg-Vorpommern";13
"2020-03-21";74;"Mecklenburg-Vorpommern";13
"2020-03-22";86;"Mecklenburg-Vorpommern";13
"2020-03-23";67;"Mecklenburg-Vorpommern";13
"2020-03-24";59;"Mecklenburg-Vorpommern";13
"2020-03-25";48;"Mecklenburg-Vorpommern";13
"2020-03-26";54;"Mecklenburg-Vorpommern";13
"2020-03-27";49;"Mecklenburg-Vorpommern";13
"2020-03-28";54;"Mecklenburg-Vorpommern";13
"2020-03-29";49;"Mecklenburg-Vorpommern";13
"2020-03-30";46;"Mecklenburg-Vorpommern";13
"2020-03-31";43;"Mecklenburg-Vorpommern";13
"2020-04-01";44;"Mecklenburg-Vorpommern";13
"2020-04-02";44;"Mecklenburg-Vorpommern";13
"2020-04-03";40;"Mecklenburg-Vorpommern";13
"2020-04-04";43;"Mecklenburg-Vorpommern";13
"2020-04-05";42;"Mecklenburg-Vorpommern";13
"2020-04-06";40;"Mecklenburg-Vorpommern";13
"2020-04-07";42;"Mecklenburg-Vorpommern";13
"2020-04-08";38;"Mecklenburg-Vorpommern";13
"2020-04-09";37;"Mecklenburg-Vorpommern";13
"2020-04-10";33;"Mecklenburg-Vorpommern";13
"2020-04-11";33;"Mecklenburg-Vorpommern";13
"2020-04-12";35;"Mecklenburg-Vorpommern";13
"2020-04-13";35;"Mecklenburg-Vorpommern";13
"2020-04-14";36;"Mecklenburg-Vorpommern";13
"2020-04-15";55;"Mecklenburg-Vorpommern";13
"2020-04-16";43;"Mecklenburg-Vorpommern";13
"2020-04-17";31;"Mecklenburg-Vorpommern";13
"2020-04-18";32;"Mecklenburg-Vorpommern";13
"2020-04-19";32;"Mecklenburg-Vorpommern";13
"2020-04-20";27;"Mecklenburg-Vorpommern";13
"2020-04-21";28;"Mecklenburg-Vorpommern";13
"2020-04-22";33;"Mecklenburg-Vorpommern";13
"2020-04-23";30;"Mecklenburg-Vorpommern";13
"2020-04-24";29;"Mecklenburg-Vorpommern";13
"2020-04-25";28;"Mecklenburg-Vorpommern";13
"2020-04-26";29;"Mecklenburg-Vorpommern";13
"2020-04-27";26;"Mecklenburg-Vorpommern";13
"2020-04-28";30;"Mecklenburg-Vorpommern";13
"2020-04-29";27;"Mecklenburg-Vorpommern";13
"2020-04-30";29;"Mecklenburg-Vorpommern";13
"2020-05-01";22;"Mecklenburg-Vorpommern";13
"2020-05-02";24;"Mecklenburg-Vorpommern";13
"2020-05-03";24;"Mecklenburg-Vorpommern";13
"2020-05-04";24;"Mecklenburg-Vorpommern";13
"2020-05-05";31;"Mecklenburg-Vorpommern";13
"2020-05-06";32;"Mecklenburg-Vorpommern";13
"2020-05-07";34;"Mecklenburg-Vorpommern";13
"2020-05-08";28;"Mecklenburg-Vorpommern";13
"2020-05-09";25;"Mecklenburg-Vorpommern";13
"2020-05-10";29;"Mecklenburg-Vorpommern";13
"2020-05-11";26;"Mecklenburg-Vorpommern";13
"2020-05-12";23;"Mecklenburg-Vorpommern";13
"2020-05-13";24;"Mecklenburg-Vorpommern";13
"2020-05-14";19;"Mecklenburg-Vorpommern";13
"2020-05-15";21;"Mecklenburg-Vorpommern";13
"2020-05-16";22;"Mecklenburg-Vorpommern";13
"2020-05-17";20;"Mecklenburg-Vorpommern";13
"2020-05-18";21;"Mecklenburg-Vorpommern";13
"2020-05-19";22;"Mecklenburg-Vorpommern";13
"2020-05-20";19;"Mecklenburg-Vorpommern";13
"2020-05-21";21;"Mecklenburg-Vorpommern";13
"2020-05-22";17;"Mecklenburg-Vorpommern";13
"2020-05-23";16;"Mecklenburg-Vorpommern";13
"2020-05-24";18;"Mecklenburg-Vorpommern";13
"2020-05-25";17;"Mecklenburg-Vorpommern";13
"2020-05-26";19;"Mecklenburg-Vorpommern";13
"2020-05-27";20;"Mecklenburg-Vorpommern";13
"2020-05-28";16;"Mecklenburg-Vorpommern";13
"2020-05-29";16;"Mecklenburg-Vorpommern";13
"2020-05-30";15;"Mecklenburg-Vorpommern";13
"2020-05-31";16;"Mecklenburg-Vorpommern";13
"2020-06-01";17;"Mecklenburg-Vorpommern";13
"2020-06-02";18;"Mecklenburg-Vorpommern";13
"2020-06-03";18;"Mecklenburg-Vorpommern";13
"2020-06-04";19;"Mecklenburg-Vorpommern";13
"2020-06-05";17;"Mecklenburg-Vorpommern";13
"2020-06-06";13;"Mecklenburg-Vorpommern";13
"2020-06-07";18;"Mecklenburg-Vorpommern";13
"2020-06-08";18;"Mecklenburg-Vorpommern";13
"2020-06-09";18;"Mecklenburg-Vorpommern";13
"2020-06-10";15;"Mecklenburg-Vorpommern";13
"2020-06-11";16;"Mecklenburg-Vorpommern";13
"2020-06-12";14;"Mecklenburg-Vorpommern";13
"2020-06-13";15;"Mecklenburg-Vorpommern";13
"2020-06-14";16;"Mecklenburg-Vorpommern";13
"2020-06-15";18;"Mecklenburg-Vorpommern";13
"2020-06-16";24;"Mecklenburg-Vorpommern";13
"2020-03-01";23;"Hessen";6
"2020-03-02";24;"Hessen";6
"2020-03-03";23;"Hessen";6
"2020-03-04";21;"Hessen";6
"2020-03-05";23;"Hessen";6
"2020-03-06";24;"Hessen";6
"2020-03-07";19;"Hessen";6
"2020-03-08";23;"Hessen";6
"2020-03-09";30;"Hessen";6
"2020-03-10";35;"Hessen";6
"2020-03-11";46;"Hessen";6
"2020-03-12";74;"Hessen";6
"2020-03-13";100;"Hessen";6
"2020-03-14";88;"Hessen";6
"2020-03-15";93;"Hessen";6
"2020-03-16";90;"Hessen";6
"2020-03-17";87;"Hessen";6
"2020-03-18";77;"Hessen";6
"2020-03-19";76;"Hessen";6
"2020-03-20";82;"Hessen";6
"2020-03-21";82;"Hessen";6
"2020-03-22";86;"Hessen";6
"2020-03-23";65;"Hessen";6
"2020-03-24";60;"Hessen";6
"2020-03-25";57;"Hessen";6
"2020-03-26";54;"Hessen";6
"2020-03-27";55;"Hessen";6
"2020-03-28";56;"Hessen";6
"2020-03-29";52;"Hessen";6
"2020-03-30";51;"Hessen";6
"2020-03-31";46;"Hessen";6
"2020-04-01";44;"Hessen";6
"2020-04-02";45;"Hessen";6
"2020-04-03";41;"Hessen";6
"2020-04-04";41;"Hessen";6
"2020-04-05";43;"Hessen";6
"2020-04-06";40;"Hessen";6
"2020-04-07";38;"Hessen";6
"2020-04-08";36;"Hessen";6
"2020-04-09";32;"Hessen";6
"2020-04-10";33;"Hessen";6
"2020-04-11";33;"Hessen";6
"2020-04-12";31;"Hessen";6
"2020-04-13";34;"Hessen";6
"2020-04-14";34;"Hessen";6
"2020-04-15";52;"Hessen";6
"2020-04-16";38;"Hessen";6
"2020-04-17";32;"Hessen";6
"2020-04-18";29;"Hessen";6
"2020-04-19";32;"Hessen";6
"2020-04-20";30;"Hessen";6
"2020-04-21";29;"Hessen";6
"2020-04-22";28;"Hessen";6
"2020-04-23";29;"Hessen";6
"2020-04-24";29;"Hessen";6
"2020-04-25";27;"Hessen";6
"2020-04-26";29;"Hessen";6
"2020-04-27";27;"Hessen";6
"2020-04-28";28;"Hessen";6
"2020-04-29";28;"Hessen";6
"2020-04-30";29;"Hessen";6
"2020-05-01";26;"Hessen";6
"2020-05-02";25;"Hessen";6
"2020-05-03";28;"Hessen";6
"2020-05-04";27;"Hessen";6
"2020-05-05";29;"Hessen";6
"2020-05-06";38;"Hessen";6
"2020-05-07";36;"Hessen";6
"2020-05-08";28;"Hessen";6
"2020-05-09";25;"Hessen";6
"2020-05-10";28;"Hessen";6
"2020-05-11";27;"Hessen";6
"2020-05-12";25;"Hessen";6
"2020-05-13";24;"Hessen";6
"2020-05-14";23;"Hessen";6
"2020-05-15";22;"Hessen";6
"2020-05-16";22;"Hessen";6
"2020-05-17";22;"Hessen";6
"2020-05-18";22;"Hessen";6
"2020-05-19";21;"Hessen";6
"2020-05-20";20;"Hessen";6
"2020-05-21";20;"Hessen";6
"2020-05-22";18;"Hessen";6
"2020-05-23";19;"Hessen";6
"2020-05-24";21;"Hessen";6
"2020-05-25";21;"Hessen";6
"2020-05-26";22;"Hessen";6
"2020-05-27";20;"Hessen";6
"2020-05-28";19;"Hessen";6
"2020-05-29";17;"Hessen";6
"2020-05-30";17;"Hessen";6
"2020-05-31";18;"Hessen";6
"2020-06-01";19;"Hessen";6
"2020-06-02";19;"Hessen";6
"2020-06-03";17;"Hessen";6
"2020-06-04";19;"Hessen";6
"2020-06-05";17;"Hessen";6
"2020-06-06";16;"Hessen";6
"2020-06-07";17;"Hessen";6
"2020-06-08";18;"Hessen";6
"2020-06-09";17;"Hessen";6
"2020-06-10";21;"Hessen";6
"2020-06-11";18;"Hessen";6
"2020-06-12";15;"Hessen";6
"2020-06-13";15;"Hessen";6
"2020-06-14";16;"Hessen";6
"2020-06-15";18;"Hessen";6
"2020-06-16";27;"Hessen";6
"2020-03-01";20;"Baden-Württemberg";8
"2020-03-02";23;"Baden-Württemberg";8
"2020-03-03";22;"Baden-Württemberg";8
"2020-03-04";24;"Baden-Württemberg";8
"2020-03-05";26;"Baden-Württemberg";8
"2020-03-06";31;"Baden-Württemberg";8
"2020-03-07";26;"Baden-Württemberg";8
"2020-03-08";30;"Baden-Württemberg";8
"2020-03-09";36;"Baden-Württemberg";8
"2020-03-10";41;"Baden-Württemberg";8
"2020-03-11";53;"Baden-Württemberg";8
"2020-03-12";75;"Baden-Württemberg";8
"2020-03-13";100;"Baden-Württemberg";8
"2020-03-14";89;"Baden-Württemberg";8
"2020-03-15";90;"Baden-Württemberg";8
"2020-03-16";91;"Baden-Württemberg";8
"2020-03-17";83;"Baden-Württemberg";8
"2020-03-18";81;"Baden-Württemberg";8
"2020-03-19";77;"Baden-Württemberg";8
"2020-03-20";82;"Baden-Württemberg";8
"2020-03-21";78;"Baden-Württemberg";8
"2020-03-22";83;"Baden-Württemberg";8
"2020-03-23";63;"Baden-Württemberg";8
"2020-03-24";59;"Baden-Württemberg";8
"2020-03-25";58;"Baden-Württemberg";8
"2020-03-26";56;"Baden-Württemberg";8
"2020-03-27";55;"Baden-Württemberg";8
"2020-03-28";57;"Baden-Württemberg";8
"2020-03-29";54;"Baden-Württemberg";8
"2020-03-30";50;"Baden-Württemberg";8
"2020-03-31";48;"Baden-Württemberg";8
"2020-04-01";48;"Baden-Württemberg";8
"2020-04-02";45;"Baden-Württemberg";8
"2020-04-03";44;"Baden-Württemberg";8
"2020-04-04";44;"Baden-Württemberg";8
"2020-04-05";44;"Baden-Württemberg";8
"2020-04-06";41;"Baden-Württemberg";8
"2020-04-07";39;"Baden-Württemberg";8
"2020-04-08";37;"Baden-Württemberg";8
"2020-04-09";36;"Baden-Württemberg";8
"2020-04-10";34;"Baden-Württemberg";8
"2020-04-11";35;"Baden-Württemberg";8
"2020-04-12";33;"Baden-Württemberg";8
"2020-04-13";36;"Baden-Württemberg";8
"2020-04-14";35;"Baden-Württemberg";8
"2020-04-15";59;"Baden-Württemberg";8
"2020-04-16";40;"Baden-Württemberg";8
"2020-04-17";34;"Baden-Württemberg";8
"2020-04-18";32;"Baden-Württemberg";8
"2020-04-19";33;"Baden-Württemberg";8
"2020-04-20";33;"Baden-Württemberg";8
"2020-04-21";32;"Baden-Württemberg";8
"2020-04-22";31;"Baden-Württemberg";8
"2020-04-23";30;"Baden-Württemberg";8
"2020-04-24";28;"Baden-Württemberg";8
"2020-04-25";29;"Baden-Württemberg";8
"2020-04-26";30;"Baden-Württemberg";8
"2020-04-27";29;"Baden-Württemberg";8
"2020-04-28";29;"Baden-Württemberg";8
"2020-04-29";30;"Baden-Württemberg";8
"2020-04-30";31;"Baden-Württemberg";8
"2020-05-01";28;"Baden-Württemberg";8
"2020-05-02";26;"Baden-Württemberg";8
"2020-05-03";30;"Baden-Württemberg";8
"2020-05-04";28;"Baden-Württemberg";8
"2020-05-05";29;"Baden-Württemberg";8
"2020-05-06";46;"Baden-Württemberg";8
"2020-05-07";33;"Baden-Württemberg";8
"2020-05-08";29;"Baden-Württemberg";8
"2020-05-09";28;"Baden-Württemberg";8
"2020-05-10";29;"Baden-Württemberg";8
"2020-05-11";27;"Baden-Württemberg";8
"2020-05-12";26;"Baden-Württemberg";8
"2020-05-13";26;"Baden-Württemberg";8
"2020-05-14";25;"Baden-Württemberg";8
"2020-05-15";24;"Baden-Württemberg";8
"2020-05-16";24;"Baden-Württemberg";8
"2020-05-17";25;"Baden-Württemberg";8
"2020-05-18";25;"Baden-Württemberg";8
"2020-05-19";21;"Baden-Württemberg";8
"2020-05-20";22;"Baden-Württemberg";8
"2020-05-21";22;"Baden-Württemberg";8
"2020-05-22";20;"Baden-Württemberg";8
"2020-05-23";20;"Baden-Württemberg";8
"2020-05-24";22;"Baden-Württemberg";8
"2020-05-25";24;"Baden-Württemberg";8
"2020-05-26";23;"Baden-Württemberg";8
"2020-05-27";22;"Baden-Württemberg";8
"2020-05-28";22;"Baden-Württemberg";8
"2020-05-29";20;"Baden-Württemberg";8
"2020-05-30";20;"Baden-Württemberg";8
"2020-05-31";19;"Baden-Württemberg";8
"2020-06-01";21;"Baden-Württemberg";8
"2020-06-02";21;"Baden-Württemberg";8
"2020-06-03";19;"Baden-Württemberg";8
"2020-06-04";20;"Baden-Württemberg";8
"2020-06-05";18;"Baden-Württemberg";8
"2020-06-06";17;"Baden-Württemberg";8
"2020-06-07";18;"Baden-Württemberg";8
"2020-06-08";19;"Baden-Württemberg";8
"2020-06-09";19;"Baden-Württemberg";8
"2020-06-10";18;"Baden-Württemberg";8
"2020-06-11";17;"Baden-Württemberg";8
"2020-06-12";16;"Baden-Württemberg";8
"2020-06-13";16;"Baden-Württemberg";8
"2020-06-14";17;"Baden-Württemberg";8
"2020-06-15";19;"Baden-Württemberg";8
"2020-06-16";27;"Baden-Württemberg";8
2020-01-01;0;"Hamburg";2
2020-01-02;0;"Hamburg";2
2020-01-03;0;"Hamburg";2
2020-01-04;0;"Hamburg";2
2020-01-05;0;"Hamburg";2
2020-01-06;0;"Hamburg";2
2020-01-07;0;"Hamburg";2
2020-01-08;0;"Hamburg";2
2020-01-09;0;"Hamburg";2
2020-01-10;0;"Hamburg";2
2020-01-11;0;"Hamburg";2
2020-01-12;0;"Hamburg";2
2020-01-13;0;"Hamburg";2
2020-01-14;0;"Hamburg";2
2020-01-15;0;"Hamburg";2
2020-01-16;0;"Hamburg";2
2020-01-17;0;"Hamburg";2
2020-01-18;0;"Hamburg";2
2020-01-19;0;"Hamburg";2
2020-01-20;0;"Hamburg";2
2020-01-21;0;"Hamburg";2
2020-01-22;0;"Hamburg";2
2020-01-23;0;"Hamburg";2
2020-01-24;1;"Hamburg";2
2020-01-25;1;"Hamburg";2
2020-01-26;1;"Hamburg";2
2020-01-27;1;"Hamburg";2
2020-01-28;3;"Hamburg";2
2020-01-29;2;"Hamburg";2
2020-01-30;3;"Hamburg";2
2020-01-31;3;"Hamburg";2
2020-02-01;2;"Hamburg";2
2020-02-02;3;"Hamburg";2
2020-02-03;3;"Hamburg";2
2020-02-04;2;"Hamburg";2
2020-02-05;2;"Hamburg";2
2020-02-06;2;"Hamburg";2
2020-02-07;2;"Hamburg";2
2020-02-08;2;"Hamburg";2
2020-02-09;1;"Hamburg";2
