"Datum";"Coronatrend";"Bundesland";"BL_ID"
2020-02-10;1;"Hamburg";2
2020-02-11;1;"Hamburg";2
2020-02-12;2;"Hamburg";2
2020-02-13;1;"Hamburg";2
2020-02-14;1;"Hamburg";2
2020-02-15;2;"Hamburg";2
2020-02-16;1;"Hamburg";2
2020-02-17;1;"Hamburg";2
2020-02-18;1;"Hamburg";2
2020-02-19;1;"Hamburg";2
2020-02-20;1;"Hamburg";2
2020-02-21;1;"Hamburg";2
2020-02-22;2;"Hamburg";2
2020-02-23;4;"Hamburg";2
2020-02-24;5;"Hamburg";2
2020-02-25;9;"Hamburg";2
2020-02-26;16;"Hamburg";2
2020-02-27;19;"Hamburg";2
2020-02-28;30;"Hamburg";2
2020-02-29;21;"Hamburg";2
2020-06-17;22;"Hamburg";2
2020-06-18;18;"Hamburg";2
2020-06-19;16;"Hamburg";2
2020-06-20;18;"Hamburg";2
2020-06-21;18;"Hamburg";2
2020-06-22;19;"Hamburg";2
2020-06-23;18;"Hamburg";2
2020-06-24;18;"Hamburg";2
2020-06-25;16;"Hamburg";2
2020-06-26;16;"Hamburg";2
2020-06-27;13;"Hamburg";2
2020-06-28;15;"Hamburg";2
2020-06-29;14;"Hamburg";2
2020-06-30;18;"Hamburg";2
2020-07-01;16;"Hamburg";2
2020-07-02;13;"Hamburg";2
2020-07-03;13;"Hamburg";2
2020-07-04;14;"Hamburg";2
2020-07-05;14;"Hamburg";2
2020-07-06;13;"Hamburg";2
2020-07-07;13;"Hamburg";2
2020-07-08;14;"Hamburg";2
2020-01-01;0;"Baden-Württemberg";8
2020-01-02;0;"Baden-Württemberg";8
2020-01-03;0;"Baden-Württemberg";8
2020-01-04;0;"Baden-Württemberg";8
2020-01-05;0;"Baden-Württemberg";8
2020-01-06;0;"Baden-Württemberg";8
2020-01-07;0;"Baden-Württemberg";8
2020-01-08;0;"Baden-Württemberg";8
2020-01-09;0;"Baden-Württemberg";8
2020-01-10;0;"Baden-Württemberg";8
2020-01-11;0;"Baden-Württemberg";8
2020-01-12;0;"Baden-Württemberg";8
2020-01-13;0;"Baden-Württemberg";8
2020-01-14;0;"Baden-Württemberg";8
2020-01-15;0;"Baden-Württemberg";8
2020-01-16;0;"Baden-Württemberg";8
2020-01-17;0;"Baden-Württemberg";8
2020-01-18;0;"Baden-Württemberg";8
2020-01-19;0;"Baden-Württemberg";8
2020-01-20;0;"Baden-Württemberg";8
2020-01-21;0;"Baden-Württemberg";8
2020-01-22;0;"Baden-Württemberg";8
2020-01-23;0;"Baden-Württemberg";8
2020-01-24;1;"Baden-Württemberg";8
2020-01-25;1;"Baden-Württemberg";8
2020-01-26;1;"Baden-Württemberg";8
2020-01-27;1;"Baden-Württemberg";8
2020-01-28;4;"Baden-Württemberg";8
2020-01-29;3;"Baden-Württemberg";8
2020-01-30;3;"Baden-Württemberg";8
2020-01-31;3;"Baden-Württemberg";8
2020-02-01;3;"Baden-Württemberg";8
2020-02-02;3;"Baden-Württemberg";8
2020-02-03;2;"Baden-Württemberg";8
2020-02-04;2;"Baden-Württemberg";8
2020-02-05;2;"Baden-Württemberg";8
2020-02-06;2;"Baden-Württemberg";8
2020-02-07;2;"Baden-Württemberg";8
2020-02-08;2;"Baden-Württemberg";8
2020-02-09;1;"Baden-Württemberg";8
2020-02-10;1;"Baden-Württemberg";8
2020-02-11;1;"Baden-Württemberg";8
2020-02-12;1;"Baden-Württemberg";8
2020-02-13;2;"Baden-Württemberg";8
2020-02-14;2;"Baden-Württemberg";8
2020-02-15;2;"Baden-Württemberg";8
2020-02-16;1;"Baden-Württemberg";8
2020-02-17;1;"Baden-Württemberg";8
2020-02-18;1;"Baden-Württemberg";8
2020-02-19;1;"Baden-Württemberg";8
2020-02-20;1;"Baden-Württemberg";8
2020-02-21;1;"Baden-Württemberg";8
2020-02-22;2;"Baden-Württemberg";8
2020-02-23;5;"Baden-Württemberg";8
2020-02-24;6;"Baden-Württemberg";8
2020-02-25;11;"Baden-Württemberg";8
2020-02-26;19;"Baden-Württemberg";8
2020-02-27;23;"Baden-Württemberg";8
2020-02-28;30;"Baden-Württemberg";8
2020-02-29;25;"Baden-Württemberg";8
2020-06-17;21;"Baden-Württemberg";8
2020-06-18;19;"Baden-Württemberg";8
2020-06-19;16;"Baden-Württemberg";8
2020-06-20;16;"Baden-Württemberg";8
2020-06-21;16;"Baden-Württemberg";8
2020-06-22;18;"Baden-Württemberg";8
2020-06-23;19;"Baden-Württemberg";8
2020-06-24;18;"Baden-Württemberg";8
2020-06-25;17;"Baden-Württemberg";8
2020-06-26;16;"Baden-Württemberg";8
2020-06-27;16;"Baden-Württemberg";8
2020-06-28;16;"Baden-Württemberg";8
2020-06-29;17;"Baden-Württemberg";8
2020-06-30;16;"Baden-Württemberg";8
2020-07-01;16;"Baden-Württemberg";8
2020-07-02;15;"Baden-Württemberg";8
2020-07-03;15;"Baden-Württemberg";8
2020-07-04;15;"Baden-Württemberg";8
2020-07-05;16;"Baden-Württemberg";8
2020-07-06;16;"Baden-Württemberg";8
2020-07-07;17;"Baden-Württemberg";8
2020-07-08;17;"Baden-Württemberg";8
2020-01-01;0;"Bayern";9
2020-01-02;0;"Bayern";9
2020-01-03;0;"Bayern";9
2020-01-04;0;"Bayern";9
2020-01-05;0;"Bayern";9
2020-01-06;0;"Bayern";9
2020-01-07;0;"Bayern";9
2020-01-08;0;"Bayern";9
2020-01-09;0;"Bayern";9
2020-01-10;0;"Bayern";9
2020-01-11;0;"Bayern";9
2020-01-12;0;"Bayern";9
2020-01-13;0;"Bayern";9
2020-01-14;0;"Bayern";9
2020-01-15;0;"Bayern";9
2020-01-16;0;"Bayern";9
2020-01-17;0;"Bayern";9
2020-01-18;0;"Bayern";9
2020-01-19;0;"Bayern";9
2020-01-20;0;"Bayern";9
2020-01-21;0;"Bayern";9
2020-01-22;0;"Bayern";9
2020-01-23;0;"Bayern";9
2020-01-24;1;"Bayern";9
2020-01-25;1;"Bayern";9
2020-01-26;2;"Bayern";9
2020-01-27;2;"Bayern";9
2020-01-28;6;"Bayern";9
2020-01-29;5;"Bayern";9
2020-01-30;4;"Bayern";9
2020-01-31;4;"Bayern";9
2020-02-01;4;"Bayern";9
2020-02-02;4;"Bayern";9
2020-02-03;3;"Bayern";9
2020-02-04;3;"Bayern";9
2020-02-05;3;"Bayern";9
2020-02-06;2;"Bayern";9
2020-02-07;3;"Bayern";9
2020-02-08;2;"Bayern";9
2020-02-09;1;"Bayern";9
2020-02-10;2;"Bayern";9
2020-02-11;2;"Bayern";9
2020-02-12;2;"Bayern";9
2020-02-13;2;"Bayern";9
2020-02-14;2;"Bayern";9
2020-02-15;2;"Bayern";9
2020-02-16;2;"Bayern";9
2020-02-17;2;"Bayern";9
2020-02-18;1;"Bayern";9
2020-02-19;1;"Bayern";9
2020-02-20;1;"Bayern";9
2020-02-21;1;"Bayern";9
2020-02-22;2;"Bayern";9
2020-02-23;6;"Bayern";9
2020-02-24;8;"Bayern";9
2020-02-25;11;"Bayern";9
2020-02-26;17;"Bayern";9
2020-02-27;20;"Bayern";9
2020-02-28;23;"Bayern";9
2020-02-29;22;"Bayern";9
2020-06-17;25;"Bayern";9
2020-06-18;21;"Bayern";9
2020-06-19;21;"Bayern";9
2020-06-20;21;"Bayern";9
2020-06-21;20;"Bayern";9
2020-06-22;20;"Bayern";9
2020-06-23;22;"Bayern";9
2020-06-24;21;"Bayern";9
2020-06-25;20;"Bayern";9
2020-06-26;19;"Bayern";9
2020-06-27;18;"Bayern";9
2020-06-28;19;"Bayern";9
2020-06-29;19;"Bayern";9
2020-06-30;19;"Bayern";9
2020-07-01;17;"Bayern";9
2020-07-02;17;"Bayern";9
2020-07-03;17;"Bayern";9
2020-07-04;18;"Bayern";9
2020-07-05;20;"Bayern";9
2020-07-06;20;"Bayern";9
2020-07-07;21;"Bayern";9
2020-07-08;20;"Bayern";9
2020-01-01;0;"Berlin";11
2020-01-02;0;"Berlin";11
2020-01-03;0;"Berlin";11
2020-01-04;0;"Berlin";11
2020-01-05;0;"Berlin";11
2020-01-06;0;"Berlin";11
2020-01-07;0;"Berlin";11
2020-01-08;0;"Berlin";11
2020-01-09;0;"Berlin";11
2020-01-10;0;"Berlin";11
2020-01-11;0;"Berlin";11
2020-01-12;0;"Berlin";11
2020-01-13;0;"Berlin";11
2020-01-14;0;"Berlin";11
2020-01-15;0;"Berlin";11
2020-01-16;0;"Berlin";11
2020-01-17;0;"Berlin";11
2020-01-18;0;"Berlin";11
2020-01-19;0;"Berlin";11
2020-01-20;0;"Berlin";11
2020-01-21;0;"Berlin";11
2020-01-22;0;"Berlin";11
2020-01-23;1;"Berlin";11
2020-01-24;1;"Berlin";11
2020-01-25;1;"Berlin";11
2020-01-26;2;"Berlin";11
2020-01-27;2;"Berlin";11
2020-01-28;4;"Berlin";11
2020-01-29;3;"Berlin";11
2020-01-30;4;"Berlin";11
2020-01-31;2;"Berlin";11
2020-02-01;3;"Berlin";11
2020-02-02;3;"Berlin";11
2020-02-03;3;"Berlin";11
2020-02-04;2;"Berlin";11
2020-02-05;2;"Berlin";11
2020-02-06;2;"Berlin";11
2020-02-07;2;"Berlin";11
2020-02-08;2;"Berlin";11
2020-02-09;2;"Berlin";11
2020-02-10;2;"Berlin";11
2020-02-11;1;"Berlin";11
2020-02-12;1;"Berlin";11
2020-02-13;2;"Berlin";11
2020-02-14;1;"Berlin";11
2020-02-15;2;"Berlin";11
2020-02-16;1;"Berlin";11
2020-02-17;1;"Berlin";11
2020-02-18;1;"Berlin";11
2020-02-19;1;"Berlin";11
2020-02-20;1;"Berlin";11
2020-02-21;1;"Berlin";11
2020-02-22;2;"Berlin";11
2020-02-23;5;"Berlin";11
2020-02-24;6;"Berlin";11
2020-02-25;10;"Berlin";11
2020-02-26;16;"Berlin";11
2020-02-27;20;"Berlin";11
2020-02-28;23;"Berlin";11
2020-02-29;19;"Berlin";11
2020-06-17;20;"Berlin";11
2020-06-18;19;"Berlin";11
2020-06-19;17;"Berlin";11
2020-06-20;16;"Berlin";11
2020-06-21;18;"Berlin";11
2020-06-22;19;"Berlin";11
2020-06-23;22;"Berlin";11
2020-06-24;20;"Berlin";11
2020-06-25;17;"Berlin";11
2020-06-26;18;"Berlin";11
2020-06-27;15;"Berlin";11
2020-06-28;16;"Berlin";11
2020-06-29;16;"Berlin";11
2020-06-30;13;"Berlin";11
2020-07-01;15;"Berlin";11
2020-07-02;11;"Berlin";11
2020-07-03;9;"Berlin";11
2020-07-04;12;"Berlin";11
2020-07-05;13;"Berlin";11
2020-07-06;14;"Berlin";11
2020-07-07;14;"Berlin";11
2020-07-08;15;"Berlin";11
2020-01-01;0;"Brandenburg";12
2020-01-02;0;"Brandenburg";12
2020-01-03;0;"Brandenburg";12
2020-01-04;0;"Brandenburg";12
2020-01-05;0;"Brandenburg";12
2020-01-06;0;"Brandenburg";12
2020-01-07;0;"Brandenburg";12
2020-01-08;0;"Brandenburg";12
2020-01-09;0;"Brandenburg";12
2020-01-10;0;"Brandenburg";12
2020-01-11;0;"Brandenburg";12
2020-01-12;0;"Brandenburg";12
2020-01-13;0;"Brandenburg";12
2020-01-14;0;"Brandenburg";12
2020-01-15;0;"Brandenburg";12
2020-01-16;0;"Brandenburg";12
2020-01-17;0;"Brandenburg";12
2020-01-18;0;"Brandenburg";12
2020-01-19;0;"Brandenburg";12
2020-01-20;0;"Brandenburg";12
2020-01-21;0;"Brandenburg";12
2020-01-22;0;"Brandenburg";12
2020-01-23;0;"Brandenburg";12
2020-01-24;1;"Brandenburg";12
2020-01-25;1;"Brandenburg";12
2020-01-26;1;"Brandenburg";12
2020-01-27;1;"Brandenburg";12
2020-01-28;2;"Brandenburg";12
2020-01-29;2;"Brandenburg";12
2020-01-30;4;"Brandenburg";12
2020-01-31;3;"Brandenburg";12
2020-02-01;2;"Brandenburg";12
2020-02-02;2;"Brandenburg";12
2020-02-03;2;"Brandenburg";12
2020-02-04;2;"Brandenburg";12
2020-02-05;1;"Brandenburg";12
2020-02-06;2;"Brandenburg";12
2020-02-07;1;"Brandenburg";12
2020-02-08;2;"Brandenburg";12
2020-02-09;1;"Brandenburg";12
2020-02-10;1;"Brandenburg";12
2020-02-11;1;"Brandenburg";12
2020-02-12;1;"Brandenburg";12
2020-02-13;1;"Brandenburg";12
2020-02-14;1;"Brandenburg";12
2020-02-15;2;"Brandenburg";12
2020-02-16;1;"Brandenburg";12
2020-02-17;1;"Brandenburg";12
2020-02-18;1;"Brandenburg";12
2020-02-19;1;"Brandenburg";12
2020-02-20;0;"Brandenburg";12
2020-02-21;1;"Brandenburg";12
2020-02-22;1;"Brandenburg";12
2020-02-23;3;"Brandenburg";12
2020-02-24;6;"Brandenburg";12
2020-02-25;7;"Brandenburg";12
2020-02-26;13;"Brandenburg";12
2020-02-27;17;"Brandenburg";12
2020-02-28;20;"Brandenburg";12
2020-02-29;15;"Brandenburg";12
2020-06-17;19;"Brandenburg";12
2020-06-18;16;"Brandenburg";12
2020-06-19;16;"Brandenburg";12
2020-06-20;16;"Brandenburg";12
2020-06-21;16;"Brandenburg";12
2020-06-22;17;"Brandenburg";12
2020-06-23;18;"Brandenburg";12
2020-06-24;16;"Brandenburg";12
2020-06-25;16;"Brandenburg";12
2020-06-26;14;"Brandenburg";12
2020-06-27;14;"Brandenburg";12
2020-06-28;13;"Brandenburg";12
2020-06-29;13;"Brandenburg";12
2020-06-30;13;"Brandenburg";12
2020-07-01;13;"Brandenburg";12
2020-07-02;11;"Brandenburg";12
2020-07-03;11;"Brandenburg";12
2020-07-04;12;"Brandenburg";12
2020-07-05;15;"Brandenburg";12
2020-07-06;13;"Brandenburg";12
2020-07-07;11;"Brandenburg";12
2020-07-08;13;"Brandenburg";12
2020-01-01;0;"Bremen";4
2020-01-02;0;"Bremen";4
2020-01-03;0;"Bremen";4
2020-01-04;0;"Bremen";4
2020-01-05;0;"Bremen";4
2020-01-06;0;"Bremen";4
2020-01-07;0;"Bremen";4
2020-01-08;0;"Bremen";4
2020-01-09;0;"Bremen";4
2020-01-10;0;"Bremen";4
2020-01-11;0;"Bremen";4
2020-01-12;0;"Bremen";4
2020-01-13;0;"Bremen";4
2020-01-14;0;"Bremen";4
2020-01-15;0;"Bremen";4
2020-01-16;1;"Bremen";4
2020-01-17;0;"Bremen";4
2020-01-18;1;"Bremen";4
2020-01-19;0;"Bremen";4
2020-01-20;0;"Bremen";4
2020-01-21;0;"Bremen";4
2020-01-22;0;"Bremen";4
2020-01-23;1;"Bremen";4
2020-01-24;1;"Bremen";4
2020-01-25;1;"Bremen";4
2020-01-26;2;"Bremen";4
2020-01-27;3;"Bremen";4
2020-01-28;6;"Bremen";4
2020-01-29;3;"Bremen";4
2020-01-30;3;"Bremen";4
2020-01-31;2;"Bremen";4
2020-02-01;2;"Bremen";4
2020-02-02;2;"Bremen";4
2020-02-03;2;"Bremen";4
2020-02-04;1;"Bremen";4
2020-02-05;2;"Bremen";4
2020-02-06;2;"Bremen";4
2020-02-07;1;"Bremen";4
2020-02-08;2;"Bremen";4
2020-02-09;1;"Bremen";4
2020-02-10;1;"Bremen";4
2020-02-11;2;"Bremen";4
2020-02-12;1;"Bremen";4
2020-02-13;2;"Bremen";4
2020-02-14;1;"Bremen";4
2020-02-15;2;"Bremen";4
2020-02-16;1;"Bremen";4
2020-02-17;1;"Bremen";4
2020-02-18;1;"Bremen";4
2020-02-19;1;"Bremen";4
2020-02-20;1;"Bremen";4
2020-02-21;1;"Bremen";4
2020-02-22;1;"Bremen";4
2020-02-23;3;"Bremen";4
2020-02-24;5;"Bremen";4
2020-02-25;7;"Bremen";4
2020-02-26;12;"Bremen";4
2020-02-27;18;"Bremen";4
2020-02-28;17;"Bremen";4
2020-02-29;20;"Bremen";4
2020-06-17;22;"Bremen";4
2020-06-18;20;"Bremen";4
2020-06-19;17;"Bremen";4
2020-06-20;16;"Bremen";4
2020-06-21;15;"Bremen";4
2020-06-22;15;"Bremen";4
2020-06-23;18;"Bremen";4
2020-06-24;19;"Bremen";4
2020-06-25;19;"Bremen";4
2020-06-26;17;"Bremen";4
2020-06-27;13;"Bremen";4
2020-06-28;13;"Bremen";4
2020-06-29;14;"Bremen";4
2020-06-30;15;"Bremen";4
2020-07-01;15;"Bremen";4
2020-07-02;15;"Bremen";4
2020-07-03;13;"Bremen";4
2020-07-04;13;"Bremen";4
2020-07-05;14;"Bremen";4
2020-07-06;17;"Bremen";4
2020-07-07;15;"Bremen";4
2020-07-08;13;"Bremen";4
2020-01-01;0;"Hessen";6
2020-01-02;0;"Hessen";6
2020-01-03;0;"Hessen";6
2020-01-04;0;"Hessen";6
2020-01-05;0;"Hessen";6
2020-01-06;0;"Hessen";6
2020-01-07;0;"Hessen";6
2020-01-08;0;"Hessen";6
2020-01-09;0;"Hessen";6
2020-01-10;0;"Hessen";6
2020-01-11;0;"Hessen";6
2020-01-12;0;"Hessen";6
2020-01-13;0;"Hessen";6
2020-01-14;0;"Hessen";6
2020-01-15;0;"Hessen";6
2020-01-16;0;"Hessen";6
2020-01-17;0;"Hessen";6
2020-01-18;0;"Hessen";6
2020-01-19;0;"Hessen";6
2020-01-20;0;"Hessen";6
2020-01-21;0;"Hessen";6
2020-01-22;0;"Hessen";6
2020-01-23;0;"Hessen";6
2020-01-24;1;"Hessen";6
2020-01-25;1;"Hessen";6
2020-01-26;1;"Hessen";6
2020-01-27;2;"Hessen";6
2020-01-28;4;"Hessen";6
2020-01-29;3;"Hessen";6
2020-01-30;4;"Hessen";6
2020-01-31;3;"Hessen";6
2020-02-01;3;"Hessen";6
2020-02-02;2;"Hessen";6
2020-02-03;3;"Hessen";6
2020-02-04;2;"Hessen";6
2020-02-05;2;"Hessen";6
2020-02-06;2;"Hessen";6
2020-02-07;2;"Hessen";6
2020-02-08;1;"Hessen";6
2020-02-09;1;"Hessen";6
2020-02-10;1;"Hessen";6
2020-02-11;1;"Hessen";6
2020-02-12;2;"Hessen";6
2020-02-13;2;"Hessen";6
2020-02-14;1;"Hessen";6
2020-02-15;1;"Hessen";6
2020-02-16;1;"Hessen";6
2020-02-17;1;"Hessen";6
2020-02-18;1;"Hessen";6
2020-02-19;1;"Hessen";6
2020-02-20;1;"Hessen";6
2020-02-21;1;"Hessen";6
2020-02-22;2;"Hessen";6
2020-02-23;4;"Hessen";6
2020-02-24;6;"Hessen";6
2020-02-25;8;"Hessen";6
2020-02-26;14;"Hessen";6
2020-02-27;18;"Hessen";6
2020-02-28;27;"Hessen";6
2020-02-29;25;"Hessen";6
2020-06-17;20;"Hessen";6
2020-06-18;19;"Hessen";6
2020-06-19;17;"Hessen";6
2020-06-20;17;"Hessen";6
2020-06-21;18;"Hessen";6
2020-06-22;17;"Hessen";6
2020-06-23;18;"Hessen";6
2020-06-24;18;"Hessen";6
2020-06-25;17;"Hessen";6
2020-06-26;17;"Hessen";6
2020-06-27;16;"Hessen";6
2020-06-28;15;"Hessen";6
2020-06-29;15;"Hessen";6
2020-06-30;15;"Hessen";6
2020-07-01;15;"Hessen";6
2020-07-02;14;"Hessen";6
2020-07-03;14;"Hessen";6
2020-07-04;15;"Hessen";6
2020-07-05;16;"Hessen";6
2020-07-06;15;"Hessen";6
2020-07-07;15;"Hessen";6
2020-07-08;15;"Hessen";6
2020-01-01;0;"Mecklenburg-Vorpommern";13
2020-01-02;0;"Mecklenburg-Vorpommern";13
2020-01-03;0;"Mecklenburg-Vorpommern";13
2020-01-04;0;"Mecklenburg-Vorpommern";13
2020-01-05;0;"Mecklenburg-Vorpommern";13
2020-01-06;0;"Mecklenburg-Vorpommern";13
2020-01-07;0;"Mecklenburg-Vorpommern";13
2020-01-08;0;"Mecklenburg-Vorpommern";13
2020-01-09;0;"Mecklenburg-Vorpommern";13
2020-01-10;0;"Mecklenburg-Vorpommern";13
2020-01-11;0;"Mecklenburg-Vorpommern";13
2020-01-12;0;"Mecklenburg-Vorpommern";13
2020-01-13;0;"Mecklenburg-Vorpommern";13
2020-01-14;0;"Mecklenburg-Vorpommern";13
2020-01-15;0;"Mecklenburg-Vorpommern";13
2020-01-16;0;"Mecklenburg-Vorpommern";13
2020-01-17;0;"Mecklenburg-Vorpommern";13
2020-01-18;0;"Mecklenburg-Vorpommern";13
2020-01-19;0;"Mecklenburg-Vorpommern";13
2020-01-20;0;"Mecklenburg-Vorpommern";13
2020-01-21;0;"Mecklenburg-Vorpommern";13
2020-01-22;1;"Mecklenburg-Vorpommern";13
2020-01-23;0;"Mecklenburg-Vorpommern";13
2020-01-24;0;"Mecklenburg-Vorpommern";13
2020-01-25;1;"Mecklenburg-Vorpommern";13
2020-01-26;1;"Mecklenburg-Vorpommern";13
2020-01-27;1;"Mecklenburg-Vorpommern";13
2020-01-28;3;"Mecklenburg-Vorpommern";13
2020-01-29;2;"Mecklenburg-Vorpommern";13
2020-01-30;4;"Mecklenburg-Vorpommern";13
2020-01-31;2;"Mecklenburg-Vorpommern";13
2020-02-01;2;"Mecklenburg-Vorpommern";13
2020-02-02;2;"Mecklenburg-Vorpommern";13
2020-02-03;2;"Mecklenburg-Vorpommern";13
2020-02-04;2;"Mecklenburg-Vorpommern";13
2020-02-05;2;"Mecklenburg-Vorpommern";13
2020-02-06;1;"Mecklenburg-Vorpommern";13
2020-02-07;1;"Mecklenburg-Vorpommern";13
2020-02-08;2;"Mecklenburg-Vorpommern";13
2020-02-09;1;"Mecklenburg-Vorpommern";13
2020-02-10;1;"Mecklenburg-Vorpommern";13
2020-02-11;1;"Mecklenburg-Vorpommern";13
2020-02-12;1;"Mecklenburg-Vorpommern";13
2020-02-13;1;"Mecklenburg-Vorpommern";13
2020-02-14;1;"Mecklenburg-Vorpommern";13
2020-02-15;1;"Mecklenburg-Vorpommern";13
2020-02-16;1;"Mecklenburg-Vorpommern";13
2020-02-17;1;"Mecklenburg-Vorpommern";13
2020-02-18;1;"Mecklenburg-Vorpommern";13
2020-02-19;0;"Mecklenburg-Vorpommern";13
2020-02-20;1;"Mecklenburg-Vorpommern";13
2020-02-21;0;"Mecklenburg-Vorpommern";13
2020-02-22;1;"Mecklenburg-Vorpommern";13
2020-02-23;3;"Mecklenburg-Vorpommern";13
2020-02-24;5;"Mecklenburg-Vorpommern";13
2020-02-25;5;"Mecklenburg-Vorpommern";13
2020-02-26;12;"Mecklenburg-Vorpommern";13
2020-02-27;21;"Mecklenburg-Vorpommern";13
2020-02-28;21;"Mecklenburg-Vorpommern";13
2020-02-29;15;"Mecklenburg-Vorpommern";13
2020-06-17;19;"Mecklenburg-Vorpommern";13
2020-06-18;17;"Mecklenburg-Vorpommern";13
2020-06-19;14;"Mecklenburg-Vorpommern";13
2020-06-20;14;"Mecklenburg-Vorpommern";13
2020-06-21;15;"Mecklenburg-Vorpommern";13
2020-06-22;15;"Mecklenburg-Vorpommern";13
2020-06-23;14;"Mecklenburg-Vorpommern";13
2020-06-24;17;"Mecklenburg-Vorpommern";13
2020-06-25;18;"Mecklenburg-Vorpommern";13
2020-06-26;14;"Mecklenburg-Vorpommern";13
2020-06-27;15;"Mecklenburg-Vorpommern";13
2020-06-28;15;"Mecklenburg-Vorpommern";13
2020-06-29;15;"Mecklenburg-Vorpommern";13
2020-06-30;12;"Mecklenburg-Vorpommern";13
2020-07-01;11;"Mecklenburg-Vorpommern";13
2020-07-02;12;"Mecklenburg-Vorpommern";13
2020-07-03;12;"Mecklenburg-Vorpommern";13
2020-07-04;12;"Mecklenburg-Vorpommern";13
2020-07-05;13;"Mecklenburg-Vorpommern";13
2020-07-06;13;"Mecklenburg-Vorpommern";13
2020-07-07;13;"Mecklenburg-Vorpommern";13
2020-07-08;13;"Mecklenburg-Vorpommern";13
2020-01-01;0;"Niedersachsen";3
2020-01-02;0;"Niedersachsen";3
2020-01-03;0;"Niedersachsen";3
2020-01-04;0;"Niedersachsen";3
2020-01-05;0;"Niedersachsen";3
2020-01-06;0;"Niedersachsen";3
2020-01-07;0;"Niedersachsen";3
2020-01-08;0;"Niedersachsen";3
2020-01-09;0;"Niedersachsen";3
2020-01-10;0;"Niedersachsen";3
2020-01-11;0;"Niedersachsen";3
2020-01-12;0;"Niedersachsen";3
2020-01-13;0;"Niedersachsen";3
2020-01-14;0;"Niedersachsen";3
2020-01-15;0;"Niedersachsen";3
2020-01-16;0;"Niedersachsen";3
2020-01-17;0;"Niedersachsen";3
2020-01-18;0;"Niedersachsen";3
2020-01-19;0;"Niedersachsen";3
2020-01-20;0;"Niedersachsen";3
2020-01-21;0;"Niedersachsen";3
2020-01-22;0;"Niedersachsen";3
2020-01-23;0;"Niedersachsen";3
2020-01-24;1;"Niedersachsen";3
2020-01-25;1;"Niedersachsen";3
2020-01-26;1;"Niedersachsen";3
2020-01-27;1;"Niedersachsen";3
2020-01-28;3;"Niedersachsen";3
2020-01-29;3;"Niedersachsen";3
2020-01-30;3;"Niedersachsen";3
2020-01-31;2;"Niedersachsen";3
2020-02-01;2;"Niedersachsen";3
2020-02-02;2;"Niedersachsen";3
2020-02-03;2;"Niedersachsen";3
2020-02-04;2;"Niedersachsen";3
2020-02-05;2;"Niedersachsen";3
2020-02-06;2;"Niedersachsen";3
2020-02-07;2;"Niedersachsen";3
2020-02-08;1;"Niedersachsen";3
2020-02-09;1;"Niedersachsen";3
2020-02-10;1;"Niedersachsen";3
2020-02-11;1;"Niedersachsen";3
2020-02-12;1;"Niedersachsen";3
2020-02-13;1;"Niedersachsen";3
2020-02-14;2;"Niedersachsen";3
2020-02-15;1;"Niedersachsen";3
